Date,sp500_Adj Close,sp500_Volume,sp500_Volatility,sp500_pct_change,sp500_label
1998-01-31,963.3590026855469,12733830000,1.4975367871148926,6.267975984182517,1.0
1998-02-28,1023.7421136153372,11656550000,1.0239596914170983,5.185448241745289,1.0
1998-03-31,1076.8277310458097,13719590000,1.019066101455589,3.284505403328375,1.0
1998-04-30,1112.1961960565477,13656060000,1.2069469006583597,-0.3397959621631221,1.0
1998-05-31,1108.4169982910157,11477140000,1.1438383780271224,-0.002477982133083316,1.0
1998-06-30,1108.389531915838,13551970000,1.2896318268847722,4.347545443584492,1.0
1998-07-31,1156.5772705078125,14194800000,1.303799551902746,-7.086149868666768,1.0
1998-08-31,1074.6204717726935,15071550000,2.3596003647729646,-5.023212666644057,1.0
1998-09-30,1020.6400001162574,16714080000,2.8454917019241863,1.1590775813287828,1.0
1998-10-31,1032.470009543679,18001650000,2.5072448862302243,10.844235019719772,1.0
1998-11-30,1144.4334838867187,13451280000,1.279234349717483,3.9860262807645377,1.0
1998-12-31,1190.0509033203125,15181450000,1.5177558161288927,4.934564716182215,0.0
1999-01-31,1248.7747353001644,16213500000,1.8850868207353983,-0.17558174956547537,0.0
1999-02-28,1246.5821147717927,14555860000,1.8561689490087048,2.8142389261932093,0.0
1999-03-31,1281.663913892663,18002500000,1.5008004867021196,4.142485957759644,0.0
1999-04-30,1334.7566615513392,18523200000,1.7114472105741594,-0.20098422417704456,0.0
1999-05-31,1332.0740112304688,15880260000,1.7481941820398057,-0.7147708592162839,0.0
1999-06-30,1322.552734375,16079170000,1.4504939955668992,4.418520786827815,0.0
1999-07-31,1380.990001860119,15332930000,1.241528956579202,-3.8741300645527916,0.0
1999-08-31,1327.488653009588,15818550000,1.559180917425366,-0.7018326615527394,0.0
1999-09-30,1318.1719040643602,16438700000,1.5671576594223704,-1.3778092404136422,-1.0
1999-10-31,1300.010009765625,18832000000,1.8794413581236051,6.999395224508431,-1.0
1999-11-30,1391.0028483072917,18384820000,1.2022204991669565,2.7089265034297894,-1.0
1999-12-31,1428.6840931285512,19640690000,1.1543740938988587,-0.21688412386361597,-1.0
2000-01-31,1425.5855041503905,21494400000,2.1266540364807467,-2.5751527727935533,-1.0
2000-02-29,1388.8744995117188,20912000000,1.8619586831665882,3.8403829305501738,-1.0
2000-03-31,1442.212598717731,26156200000,2.2356139391763263,1.327311800800393,-1.0
2000-04-30,1461.3552567331415,20106460000,2.6643297981440774,-2.9339689210811293,-1.0
2000-05-31,1418.4795476740057,19898300000,2.1049802277964167,3.0652216450108067,-1.0
2000-06-30,1461.9590897993608,21738300000,1.394791565553607,0.7553841017565941,-1.0
2000-07-31,1473.0024963378905,19089100000,1.3358724996018934,0.8456035175504714,-1.0
2000-08-31,1485.45825726053,20363700000,1.0735302677945457,-1.1716420349890362,-1.0
2000-09-30,1468.05400390625,20838300000,1.3911026941258988,-5.307019414295358,-1.0
2000-10-31,1390.144092906605,25951400000,2.2496158786785814,-1.0866851511699935,-1.0
2000-11-30,1375.0376034691221,20532300000,1.85185952934101,-3.2077744686272567,-1.0
2000-12-31,1330.9294982910155,23610800000,2.032741107689149,0.3538547488492409,-1.0
2001-01-31,1335.6390555245537,27829800000,1.8120464387730355,-2.2376910072838965,-1.0
2001-02-28,1305.7515804893092,21644400000,1.758178964283615,-9.182571432656204,-1.0
2001-03-31,1185.850008877841,27806610000,2.354999454769441,0.3362137373216803,-1.0
2001-04-30,1189.8369995117187,25409990000,2.3977588817954447,6.768291473464676,-1.0
2001-05-31,1270.3686356977983,24525900000,1.4267620352725487,-2.4920458637616343,-1.0
2001-06-30,1238.7104666573662,24748030000,1.4022129008435933,-2.765855828317445,-1.0
2001-07-31,1204.4495210193452,23793710000,1.5127353614680707,-2.1541453657408156,-1.0
2001-08-31,1178.5039274796195,23359200000,1.3904002289870265,-11.358463066412604,-1.0
2001-09-30,1044.643994140625,25025290000,2.8511515502668248,3.0581178102692776,0.0
2001-10-31,1076.5904381793478,29951280000,1.8509797715528638,4.931577702027333,0.0
2001-11-30,1129.6833321707588,26330000000,1.4835884830531878,1.3496418315982295,0.0
2001-12-31,1144.9300109863282,25128570000,1.2072043958570304,-0.4124607424093655,0.0
2002-01-31,1140.2076241629463,29746200000,1.38475201917271,-3.46767417067799,0.0
2002-02-28,1100.6689388877467,26047600000,1.6024999780693632,4.826343567385784,0.0
2002-03-31,1153.7910034179688,26563200000,1.3092460192175326,-3.6190664465646933,0.0
2002-04-30,1112.034540349787,28568900000,1.3896593152126941,-2.946604683844703,0.0
2002-05-31,1079.2672784978693,26905500000,1.5797217083741957,-6.042921210999128,0.0
2002-06-30,1014.0480072021485,29981510000,2.1335222064748955,-10.893226836981706,0.0
2002-07-31,903.5854575417259,42228720000,3.5426706408380215,0.9923595184535082,1.0
2002-08-31,912.5522738370029,29298400000,2.7588661604027336,-4.902762231214366,1.0
2002-09-30,867.8120056152344,27723710000,2.4816270848672795,-1.5188425234076575,1.0
2002-10-31,854.6313078507134,37856310000,3.039744484971377,6.470123039750436,1.0
2002-11-30,909.9270050048829,29200960000,2.036402453873793,-1.181240979853959,1.0
2002-12-31,899.1785743350074,25993640000,1.6808793032819704,-0.37171525995781113,1.0
2003-01-31,895.8361903599331,30749580000,1.9051815643427024,-6.498647843392483,1.0
2003-02-28,837.6189510947779,25235300000,1.885694979323127,1.074769616561461,1.0
2003-03-31,846.6214250837054,30080030000,2.104595124753994,5.126764675415642,1.0
2003-04-30,890.0257132393973,29669610000,1.6949160138077433,5.161327242416247,1.0
2003-05-31,935.9628528413318,30952100000,1.450640902166088,5.559236272948689,1.0
2003-06-30,987.9952392578125,31219400000,1.4170980500050125,0.4600903690833044,1.0
2003-07-31,992.5409102006392,31553200000,1.4583472781897902,-0.3031613517125729,1.0
2003-08-31,989.5319097609747,24881470000,1.1206376565928922,3.0226403300498093,1.0
2003-09-30,1019.441900344122,29940110000,1.151557849064695,1.892451429055092,1.0
2003-10-31,1038.7343431555707,32298500000,1.0806191067801931,1.0748274545368455,0.0
2003-11-30,1049.8989450555098,24463220000,0.9886202956786584,2.927612684398244,1.0
2003-12-31,1080.6359197443182,27839130000,0.798731460657296,4.801022998315096,1.0
2004-01-31,1132.5174987792968,32820000000,0.9858924408968313,0.9570558048395261,0.0
2004-02-29,1143.3563232421875,27985600000,0.8849105305465734,-1.6948415730878241,0.0
2004-03-31,1123.9782449473505,33597900000,1.1599042452421684,0.8096533615934471,1.0
2004-04-30,1133.0785725911458,31611900000,1.1051483806893925,-2.673872146193809,0.0
2004-05-31,1102.7815002441407,29326400000,1.165933652060403,2.718186276672617,1.0
2004-06-30,1132.7571556454614,27529500000,0.872098067911546,-2.3756635811420175,0.0
2004-07-31,1105.846656436012,29285600000,0.9893517354347203,-1.529295615051421,0.0
2004-08-31,1088.9349920099432,26586800000,0.9764387511505176,2.6375506065855534,1.0
2004-09-30,1117.6562034970239,26829870000,0.749062735741365,0.03685339887580869,1.0
2004-10-31,1118.0680977957588,31511000000,1.0120841394852835,4.5497697657988425,1.0
2004-11-30,1168.9376220703125,30460280000,0.8251912866705692,2.5896953051079157,1.0
2004-12-31,1199.2095447887075,31102500000,0.7447242782061692,-1.4844402515471273,1.0
2005-01-31,1181.4079956054688,31498800000,0.9438176431374676,1.5421300995502587,1.0
2005-02-28,1199.6268439041942,29297410000,0.7997039848407914,-0.3942156392629544,1.0
2005-03-31,1194.8977272727273,39014150000,0.9018356591067715,-2.550018656206311,1.0
2005-04-30,1164.4276123046875,43424270000,1.1798776573131926,1.189262749767413,1.0
2005-05-31,1178.2757161458333,39321990000,0.8979263761242435,2.0349610710871673,1.0
2005-06-30,1202.2531682794745,40334040000,0.777563646475068,1.6621982590274893,1.0
2005-07-31,1222.2369995117188,37464670000,0.7897204385553086,0.16633425356325518,1.0
2005-08-31,1224.2699983016305,42030090000,0.8250882900483638,0.1343472739704596,1.0
2005-09-30,1225.914771670387,44777510000,0.7955828871992221,-2.7694001851239176,1.0
2005-10-31,1191.9642857142858,49793790000,1.2078792938457084,3.809197975187258,1.0
2005-11-30,1237.3685651506696,45102870000,0.7414495633142011,1.9964420129041256,1.0
2005-12-31,1262.0719110398065,41756130000,0.7199541371118412,1.319305688775602,1.0
2006-01-31,1278.7224975585937,49211650000,0.7994520414064064,-0.16244502158818097,0.0
2006-02-28,1276.6452765213817,42859940000,0.8182067700830624,1.33862570564282,0.0
2006-03-31,1293.7347783627717,50905040000,0.7741013531905049,0.6516398980566487,0.0
2006-04-30,1302.1652703536183,43308430000,0.9129821727699041,-0.9331874489728103,0.0
2006-05-31,1290.0136274857955,54312830000,1.0031412659472463,-2.8562060975188963,0.0
2006-06-30,1253.1681795987215,54873260000,1.2527226267665168,0.5638767158426751,0.0
2006-07-31,1260.2345031738282,46348220000,1.097551142017548,2.1357187678665754,0.0
2006-08-31,1287.1495679772418,50485620000,0.8272843689493513,2.3768367141236957,0.0
2006-09-30,1317.7430114746094,49001440000,0.7019516071502362,3.463061611972106,0.0
2006-10-31,1363.3772638494318,56793620000,0.6834231771632114,1.8525679442908463,-1.0
2006-11-30,1388.634753999256,55343930000,0.7292191556348258,2.0009043591154123,-1.0
2006-12-31,1416.4200073242187,47578780000,0.670666686992193,0.546517202798486,-1.0
2007-01-31,1424.160986328125,56686200000,0.7847942841917677,1.4488363518323601,-1.0
2007-02-28,1444.7947484066613,51844990000,0.8415239559188931,-2.619259751689881,-1.0
2007-03-31,1406.9518210671165,67622250000,1.1601292942501735,4.029184298547971,-1.0
2007-04-30,1463.6405029296875,57032470000,0.7017066064658446,3.245080335799776,-1.0
2007-05-31,1511.1368130770597,64958050000,0.7676341184297347,0.22186649717403564,-1.0
2007-06-30,1514.4895193917412,65322800000,1.1112877143506525,0.41038507997029133,-1.0
2007-07-31,1520.7047584170386,70337430000,1.2466701662039255,-4.345866531268192,-1.0
2007-08-31,1454.6169592815897,91381760000,1.9347458283437817,2.9216878732432163,-1.0
2007-09-30,1497.1163265830592,57809700000,1.1770861809339026,2.841620525259205,-1.0
2007-10-31,1539.65869140625,76022580000,1.0938614910512323,-4.953919681312724,-1.0
2007-11-30,1463.3852364676338,86246950000,1.8974475164944615,1.0823029830308641,-1.0
2007-12-31,1479.2234985351563,64821670000,1.3264057858893297,-6.79138027915206,-1.0
2008-01-31,1378.7638055710565,98475340000,2.43159299489332,-1.7328055544318761,-1.0
2008-02-29,1354.872509765625,78536130000,1.787316521857605,-2.7994897179014844,-1.0
2008-03-31,1316.9429931640625,93189170000,2.244846883807668,4.064420489733724,0.0
2008-04-30,1370.4690940163352,85978630000,1.3450338394858528,2.3895848959020594,0.0
2008-05-31,1403.2176164899554,80990480000,1.1802500048548976,-4.416040022944153,-1.0
2008-06-30,1341.250964936756,96614040000,1.5377185002161702,-6.257188330369125,-1.0
2008-07-31,1257.32636607777,124980570000,1.9832288366320154,1.9204241778490907,0.0
2008-08-31,1281.4723656063989,86266010000,1.4917874524664057,-5.029332752181771,-1.0
2008-09-30,1217.0228562127977,140007320000,3.468544305256438,-20.395835691668406,0.0
2008-10-31,968.8008741295856,159823030000,6.790534333178468,-8.852216082369516,1.0
2008-11-30,883.04052734375,115660210000,5.300469729896898,-0.6204369627575569,1.0
2008-12-31,877.5618175159801,112884470000,3.614420999040225,-1.3658658328626072,1.0
2009-01-31,865.5755004882812,112090640000,3.1370364317191166,-6.972024005728021,1.0
2009-02-28,805.2273688065378,124492210000,3.055308743264809,-5.973536948836446,1.0
2009-03-31,757.1268144087358,161843640000,3.612772518610912,12.022435729956124,1.0
2009-04-30,848.1518990652902,138855320000,2.498607889806677,6.397038454051591,1.0
2009-05-31,902.4085021972656,131614940000,2.1965682006045455,2.6270252415272854,1.0
2009-06-30,926.1150013316761,112653150000,1.76709801067219,1.0480731468175728,1.0
2009-07-31,935.8213639692826,106635790000,1.603160549473826,7.8971688913462135,1.0
2009-08-31,1009.7247576032366,116059270000,1.4374233938405312,3.449219683953833,1.0
2009-09-30,1044.5523826962426,112295490000,1.3529408401820442,2.2125503126379757,0.0
2009-10-31,1067.6636297052557,113410990000,1.5228688507732857,1.9112177351244795,0.0
2009-11-30,1088.0690063476563,84981530000,1.3083690910093124,2.0503036029540804,0.0
2009-12-31,1110.377724387429,89515330000,0.891449283865152,1.1891320259621632,0.0
2010-01-31,1123.5815815172698,90947580000,1.3228625582050326,-3.0635596806751644,1.0
2010-02-28,1089.1599892064144,84561340000,1.400494217369679,5.774055377473099,1.0
2010-03-31,1152.0486901324728,103683550000,0.8509419131813668,3.9293039969677896,1.0
2010-04-30,1197.316185360863,116741910000,1.1015162624006085,-6.034678277054432,1.0
2010-05-31,1125.0620056152343,127662780000,2.760121211892396,-3.7065610674653,1.0
2010-06-30,1083.3608953302557,110106750000,1.9059577601899258,-0.3283817367172659,1.0
2010-07-31,1079.8033360072545,94778110000,1.7482274499328387,0.6926200998882381,1.0
2010-08-31,1087.2822709517045,85738250000,1.400373046025126,3.20060699459861,1.0
2010-09-30,1122.0819033668154,79589450000,1.1576104163097218,4.411612599177743,1.0
2010-10-31,1171.5838099888392,89536270000,1.082786933025338,2.330584564996031,1.0
2010-11-30,1198.8885614304315,87151070000,1.145337030907969,3.556368089695785,1.0
2010-12-31,1241.5254516601562,80984530000,0.6516216950719551,3.309883662936904,0.0
2011-01-31,1282.6184997558594,92164940000,0.8895041803605345,3.0016242592460154,1.0
2011-02-28,1321.1178877981085,59223660000,0.8947194195833668,-1.2588864375802684,0.0
2011-03-31,1304.4865138841712,89507640000,1.2558875314549414,2.0711978862631626,1.0
2011-04-30,1331.5050109863282,77364810000,0.809061740611837,0.5111099434332812,1.0
2011-05-31,1338.3104654947917,81708980000,1.0649205436060638,-3.8124057165892014,1.0
2011-06-30,1287.2886408025568,86122730000,1.2855415914243968,2.9438512210940666,1.0
2011-07-31,1325.184503173828,81102170000,1.2549717147352102,-10.555424500597974,1.0
2011-08-31,1185.3056534476902,108419170000,3.34591428389964,-0.9640210548039725,1.0
2011-09-30,1173.8790573846727,102786820000,2.563837557351059,2.839911737844423,1.0
2011-10-31,1207.2161865234375,98063670000,2.31708592870429,1.5903187317457903,1.0
2011-11-30,1226.414771670387,84275050000,2.1032678732256693,1.3786588055186608,1.0
2011-12-31,1243.3228469122023,74742430000,1.4858765807903862,4.605012154864673,1.0
2012-01-31,1300.5780151367187,79567560000,1.0360830647576307,3.9912626739138326,1.0
2012-02-29,1352.4875,78385710000,0.8551080589623262,2.7174004441206505,1.0
2012-03-31,1389.2400013316762,83899660000,0.8769110213719783,-0.20234198074332546,1.0
2012-04-30,1386.4289855957031,74761710000,1.140250678493207,-3.2570200053106015,1.0
2012-05-31,1341.2727161754262,86920490000,1.3084538563894232,-1.3262345786289695,1.0
2012-06-30,1323.4842936197917,81582440000,1.5191192646210092,2.742148521850573,1.0
2012-07-31,1359.7761986142114,73103810000,1.1875969194657843,3.2117093636446126,1.0
2012-08-31,1403.4482581097147,70283810000,0.803302230845153,2.8480717975589447,1.0
2012-09-30,1443.4194721422698,69784280000,0.8493537657924701,-0.3881622933619758,1.0
2012-10-31,1437.816662016369,71752320000,0.9901687952909431,-3.0118078284999976,1.0
2012-11-30,1394.5123872302827,71489310000,1.2356253383038973,1.991599713806657,1.0
2012-12-31,1422.2854919433594,66388180000,0.9869298760392142,4.08565993298775,1.0
2013-01-31,1480.395240420387,75848510000,0.7066035601156115,2.1559337647444337,1.0
2013-02-28,1512.3115812602796,69273480000,0.9473249065376719,2.5469225265950346,1.0
2013-03-31,1550.8289855957032,68527110000,0.7773937240918882,1.2814616922977533,1.0
2013-04-30,1570.702264959162,77098000000,1.0553140917255908,4.40188188958145,1.0
2013-05-31,1639.842723499645,76447250000,0.9492137002948757,-1.2848919794904354,1.0
2013-06-30,1618.7725158691405,74946790000,1.2798520773012692,3.082763416351999,1.0
2013-07-31,1668.6754427823153,68106820000,0.7141181326273658,0.08498933994670707,1.0
2013-08-31,1670.0936390269887,64802810000,0.7997073799625274,1.0226891003329592,1.0
2013-09-30,1687.1735046386718,66174410000,0.7753299077200562,1.9472227952877779,1.0
2013-10-31,1720.0265317170517,76647400000,0.8668233077512031,3.692644882489832,1.0
2013-11-30,1783.5410034179688,63628190000,0.6903084847481122,1.3587705700650694,1.0
2013-12-31,1807.7752336774554,64958820000,0.6665770562700577,0.8065951142414552,0.0
2014-01-31,1822.3566603887648,75871910000,0.8950122982949236,-0.2920351357891275,0.0
2014-02-28,1817.0347386410363,69725590000,0.9828974064434504,2.558487135744484,0.0
2014-03-31,1863.5233386811756,71885030000,0.9540655134251042,0.03970951325840818,0.0
2014-04-30,1864.2633347284227,71595810000,0.9541775595614483,1.368036744384658,0.0
2014-05-31,1889.7671421595983,63623630000,0.7118529769199036,3.0332027776734236,0.0
2014-06-30,1947.087611607143,63283380000,0.5471272242899266,1.3359632571759321,0.0
2014-07-31,1973.0999866832387,66524690000,0.6855534292511196,-0.5862895903286645,0.0
2014-08-31,1961.5319068545386,58131140000,0.6964552520388898,1.6157924075003116,0.0
2014-09-30,1993.2261904761904,66706000000,0.8075214593700857,-2.8070993833962206,0.0
2014-10-31,1937.2743503736413,93714040000,1.4961457876113653,5.538593674759178,0.0
2014-11-30,2044.5721050061677,63600190000,0.5184432491102576,0.47414605435638507,0.0
2014-12-31,2054.2663629705257,80743820000,1.0275350173366202,-1.2699352878132926,0.0
2015-01-31,2028.1785095214843,77330040000,1.5020039499045552,2.6633397692275533,0.0
2015-02-28,2082.1957943564967,68775560000,0.7981010045022968,-0.1059148562014553,0.0
2015-03-31,2079.9904396750712,76675850000,0.9859635997134025,0.7150225074581704,0.0
2015-04-30,2094.862839471726,72060940000,0.8489291359696126,0.815360236137824,0.0
2015-05-31,2111.9435180664063,65187730000,0.7835432230399099,-0.599441218184215,0.0
2015-06-30,2099.2836581143465,73213980000,0.8280365481097849,-0.24484691597162295,1.0
2015-07-31,2094.1436268199573,77920590000,0.8902619805105049,-2.5918671957449204,1.0
2015-08-31,2039.8662051246279,84626790000,1.6558012320873199,-4.679905988181767,1.0
2015-09-30,1944.4023844401042,79989370000,1.6951928295172978,4.135477954601581,1.0
2015-10-31,2024.8127163973722,85844900000,1.0490642142591968,2.7559974834692813,1.0
2015-11-30,2080.61650390625,75943590000,0.9162933181529452,-1.2754364754836292,1.0
2015-12-31,2054.0795621004972,83649260000,1.3003680217002882,-6.595736458272125,1.0
2016-01-31,1918.5978875411183,92409770000,2.17485661230671,-0.7390498019857014,1.0
2016-02-29,1904.4184936523438,93049560000,1.5886091152780564,6.171731539292189,1.0
2016-03-31,2021.9540904651988,92639420000,0.9220072012753113,2.649968246302268,1.0
2016-04-30,2075.5352318173364,81124990000,0.879283673688863,-0.4810688194359931,1.0
2016-05-31,2065.5504789806546,78883600000,0.8706396706479222,0.8879419663262172,1.0
2016-06-30,2083.891368519176,86852700000,1.0505538219932413,3.1196736068868773,1.0
2016-07-31,2148.9019775390625,69530250000,0.6486862598440309,1.3299903801676776,1.0
2016-08-31,2177.482167119565,75610310000,0.5346803516101077,-0.9089030875517679,1.0
2016-09-30,2157.690964471726,77270240000,0.9101930630065234,-0.6798946998551418,1.0
2016-10-31,2143.0209379650296,73196630000,0.6676061416603141,1.0249433570586108,1.0
2016-11-30,2164.9856887090773,88299760000,0.8043150197107345,3.7710806808396446,1.0
2016-12-31,2246.6290457589284,75251240000,0.5984433799264878,1.2679856204456257,0.0
2017-01-31,2275.1159790039064,70483180000,0.5562579977939994,2.408429426761852,0.0
2017-02-28,2329.9105417351975,69162420000,0.49937950531788006,1.5842508841144003,1.0
2017-03-31,2366.822170091712,81547770000,0.6312258507046082,-0.3174178237683167,1.0
2017-04-30,2359.309454666941,65265670000,0.6312912683229881,1.5274141314355207,1.0
2017-05-31,2395.345880681818,79607170000,0.4558186070912691,1.6131102847407375,1.0
2017-06-30,2433.98545143821,81002490000,0.5804961341452168,0.8265066248160702,1.0
2017-07-31,2454.102502441406,63169400000,0.447847964942275,0.08640909595527269,1.0
2017-08-31,2456.2230702275815,70616030000,0.5788975482973749,1.490824276318203,1.0
2017-09-30,2492.8410400390626,66337980000,0.39824187787022214,2.5736189750732197,1.0
2017-10-31,2556.9972700639205,70871570000,0.36921167751042816,1.4316975034266435,1.0
2017-11-30,2593.605736142113,73173260000,0.4799798662745324,2.727276170619993,1.0
2017-12-31,2664.34052734375,65251190000,0.5236466521671338,4.708980963125185,1.0
2018-01-31,2789.8038155691966,76860120000,0.6732997866708971,-3.0342122036792496,1.0
2018-02-28,2705.1552477384867,79579410000,2.027674597474486,-0.08803289907017665,1.0
2018-03-31,2702.7738211495534,76369800000,1.4994069663951815,-1.818450789391497,
2018-04-30,2653.6252092633927,69648590000,1.3819832767544684,1.8038873621396372,
2018-05-31,2701.4936190518465,75617280000,0.8765629094327633,1.9566682819531243,
2018-06-30,2754.3528878348216,77439710000,0.7354966975895749,1.4264863949918765,
2018-07-31,2793.643357049851,64542170000,0.6654266405241167,2.297253586471709,
2018-08-31,2857.8204292629075,69238220000,0.5631424173804601,1.528440495074138,
2018-09-30,2901.5005139802633,62492080000,0.5615923075865269,-3.9991629627507685,
2018-10-31,2785.4647800611415,91327930000,1.693056667516816,-2.2342180897639468,
2018-11-30,2723.231422061012,80080110000,1.3683685135321737,-5.725699068447987,
2018-12-31,2567.3073858963817,83522570000,2.537014979201059,1.5612704397469312,
2019-01-31,2607.3899972098216,80401630000,1.2449676898333022,5.656008857994582,
2019-02-28,2754.8642064144738,70183430000,0.6915260263208229,1.7830130132713273,
2019-03-31,2803.9837937127977,78596280000,0.9291872211190556,3.559798939803962,
2019-04-30,2903.799979073661,69604840000,0.5570602514965196,-1.690683552754113,
2019-05-31,2854.705910422585,76860120000,1.108791896005283,1.2421618791573508,
2019-06-30,2890.165979003906,70881390000,0.7705934630681416,3.6657983703844272,
2019-07-31,2996.1136363636365,70349470000,0.6622569037514585,-3.293038842577324,
2019-08-31,2897.450450550426,79599440000,1.4277814218067943,2.9234513844009844,
2019-09-30,2982.156005859375,73992330000,0.7909921053140171,-0.15025399124355196,
2019-10-31,2977.675197435462,77564550000,0.8586398673418575,4.272772761166667,
2019-11-30,3104.9044921875,72179920000,0.48671320337790125,2.313920434977142,
2019-12-31,3176.74951171875,72054000000,0.5173709484509537,3.193621200377444,
2020-01-31,3278.202857607887,77104420000,0.7766444852902583,1.5716201685127107,
2020-02-29,3329.7237548828125,27047182296,0.6834605562321047,,
