DATE,FF,Fed_fund_pct
2014-12-31,0.118,1.6949152542372898
2015-01-31,0.12,-6.250000000000005
2015-02-28,0.11249999999999999,-2.222222222222212
2015-03-31,0.11,10.909090909090907
2015-04-30,0.122,4.50819672131148
2015-05-31,0.1275,-3.921568627450984
2015-06-30,0.1225,4.489795918367351
2015-07-31,0.128,7.421875000000007
2015-08-31,0.1375,-2.5454545454545476
2015-09-30,0.134,-4.850746268656721
2015-10-31,0.1275,-9.803921568627459
2015-11-30,0.11499999999999999,94.78260869565221
2015-12-31,0.22400000000000003,52.90178571428571
2016-01-31,0.3425,8.029197080291961
2016-02-29,0.37,-1.6216216216216082
2016-03-31,0.36400000000000005,0.2747252747252597
2016-04-30,0.365,-0.6849315068493005
2016-05-31,0.36250000000000004,3.7241379310344707
2016-06-30,0.376,5.7180851063829685
2016-07-31,0.39749999999999996,-1.8867924528301765
2016-08-31,0.39,2.5641025641025665
2016-09-30,0.4,-1.8750000000000155
2016-10-31,0.39249999999999996,3.439490445859876
2016-11-30,0.40599999999999997,31.77339901477834
2016-12-31,0.535,20.5607476635514
2017-01-31,0.645,1.9379844961240413
2017-02-28,0.6575000000000001,15.285171102661598
2017-03-31,0.7580000000000001,18.733509234828478
2017-04-30,0.9,0.22222222222223476
2017-05-31,0.9020000000000001,14.745011086474474
2017-06-30,1.035,11.111111111111132
2017-07-31,1.1500000000000001,0.6956521739130247
2017-08-31,1.158,-0.043177892918820814
2017-09-30,1.1575,-0.6479481641468544
2017-10-31,1.1500000000000001,0.6956521739130247
2017-11-30,1.158,10.967184801381693
2017-12-31,1.285,9.571984435797667
2018-01-31,1.408,0.6747159090909137
2018-02-28,1.4175,4.93827160493826
2018-03-31,1.4874999999999998,13.613445378151285
2018-04-30,1.6900000000000002,0.5917159763313483
2018-05-31,1.7,6.176470588235293
2018-06-30,1.805,5.817174515235457
2018-07-31,1.91,0.20942408376964533
2018-08-31,1.9140000000000001,0.1828631138975881
2018-09-30,1.9175,14.002607561929596
2018-10-31,2.186,0.5260750228728402
2018-11-30,2.1975000000000002,2.161547212741746
2018-12-31,2.245,6.90423162583518
2019-01-31,2.4,0.0
2019-02-28,2.4,0.10416666666666445
2019-03-31,2.4025,0.728407908428723
2019-04-30,2.42,-0.9090909090909192
2019-05-31,2.3979999999999997,-0.8548790658882295
2019-06-30,2.3775,1.0304942166140985
2019-07-31,2.402,-11.532056619483768
2019-08-31,2.125,-1.7647058823529453
2019-09-30,2.0875,-11.952095808383238
2019-10-31,1.8379999999999999,-15.397170837867243
2019-11-30,1.555,-0.16077170418006087
2019-12-31,1.5525,-0.2898550724637648
2020-01-31,1.548,2.713178294573646
2020-02-29,1.59,
